Timestamp,Temperature,ECG,GSR,Emotion
2025-03-30 16:48:09.513604,95.30125000000001,1.133125,0.9753250000000001,Sad
2025-03-30 16:49:10.540871,96.19250000000001,0.8224500000000001,1.1717875000000002,Sad
2025-03-30 16:50:11.577244,91.47625,1.1453625,0.973575,Sad
2025-03-30 16:51:12.607484,77.75375,0.9039875,1.2359125,Sad
2025-03-30 16:52:13.647269,88.95374999999999,1.3266,1.1274375000000003,Sad
2025-03-30 16:53:14.681727,97.35375,0.9051500000000001,1.1130125,Sad
2025-03-30 16:54:15.705969,72.1825,0.8927625000000001,1.3050624999999998,Sad
2025-03-30 16:55:16.745477,85.77375,1.1143125,1.018625,Sad
2025-03-30 16:56:17.785541,88.355,0.9712625000000001,1.0173875000000001,Sad
2025-03-30 16:57:18.823106,85.19875,1.124025,1.0125000000000002,Sad
2025-03-30 16:58:19.858956,67.37625,1.1459875,1.1435375,Sad
2025-03-30 16:59:20.882999,64.61749999999999,1.393325,1.0166625,Sad
2025-03-30 17:00:21.920317,59.35125000000001,0.70845,1.4139125,Sad
2025-03-30 17:01:22.956638,60.94500000000001,0.6118625,1.3679125,Sad
2025-03-30 17:02:23.997759,92.245,0.9302750000000002,0.8536250000000001,Sad
2025-03-30 17:03:25.028700,73.185,1.1081875,1.0083875,Sad
2025-03-30 17:04:26.068231,76.21625,0.9485250000000001,1.0070375000000003,Sad
2025-03-30 17:05:27.104322,69.68500000000002,1.1974749999999998,0.9328374999999998,Sad
2025-03-30 17:06:28.135156,84.11250000000001,0.9667875,0.8010375,Sad
2025-03-30 17:07:29.172206,77.37,0.9597124999999999,1.0504000000000002,Sad
2025-03-30 17:08:30.212037,75.78125,1.13185,0.9748749999999999,Sad
2025-03-30 17:09:31.243079,85.50625,0.5894125000000001,0.9323625000000002,Sad
2025-03-30 17:10:32.282077,83.30625,1.268575,0.712825,Sad
2025-03-30 17:11:33.320354,64.53875000000001,0.9006875000000001,1.0397750000000001,Sad
2025-03-30 17:12:34.357034,70.00625,0.8938875,0.94095,Sad
2025-03-30 17:13:35.387772,59.995000000000005,1.5125875,0.8201124999999999,Sad
2025-03-30 17:14:36.416369,49.335,1.0231999999999999,1.2401874999999998,Sad
2025-03-30 17:15:37.456127,79.98375,1.0940250000000002,0.9240749999999999,Sad
2025-03-30 17:16:38.478589,72.86625,1.151425,0.8931125000000002,Sad
2025-03-30 17:17:39.518778,69.93375,0.9500499999999998,0.8841125,Sad
2025-03-30 17:18:40.559026,62.34125,1.17205,0.9336250000000001,Sad
2025-03-30 17:19:41.594626,68.18625,0.9050625,0.9037124999999999,Sad
2025-03-30 17:20:42.626043,60.46625,1.0436500000000002,0.9826625,Sad
2025-03-30 17:21:43.666465,71.09875000000001,0.9570874999999999,0.8367125,Sad
2025-03-30 17:22:44.708624,56.065,0.934575,1.0356625000000002,Sad
2025-03-30 17:23:45.745548,59.566250000000004,1.069525,0.9659625000000001,Sad
2025-03-30 17:24:46.785809,68.34125,0.9372375,0.8748499999999998,Sad
2025-03-30 17:25:47.827339,56.713750000000005,1.0392875,0.953275,Sad
2025-03-30 17:26:48.852990,57.07625,0.9845625000000002,0.949825,Sad
2025-03-30 17:27:49.891554,67.14874999999999,1.0043875000000002,0.8235374999999999,Sad
2025-03-30 17:28:50.923312,68.84625000000001,1.1670500000000001,0.7435375,Sad
2025-03-30 17:29:51.955748,65.4675,1.1062874999999999,0.8176500000000001,Sad
2025-03-30 17:30:52.984997,66.30375000000001,1.13945,0.7273875000000001,Sad
2025-03-30 17:31:54.021825,59.765,1.0018125000000002,0.87645,Sad
2025-03-30 17:32:55.052806,68.59375,0.96785,0.7430625,Sad
2025-03-30 17:33:56.080727,59.54625,0.9684125,0.9030500000000001,Sad
2025-03-30 17:34:57.108893,55.4,0.9201750000000001,0.9112875,Sad
2025-03-30 17:35:58.142926,58.635000000000005,1.1748,0.80535,Sad
2025-03-30 17:36:59.173693,56.17875,1.0864625,0.8527000000000001,Sad
2025-03-30 17:38:00.209219,58.677499999999995,1.0156625,0.8603125,Sad
2025-03-30 17:39:01.240995,58.42375,0.9881625000000002,0.9079750000000001,Sad
2025-03-30 17:40:02.279865,56.792500000000004,1.0202749999999998,0.8718375,Sad
2025-03-30 17:41:03.319328,48.2375,0.9711624999999999,0.9813500000000002,Sad
2025-03-30 17:42:04.357149,81.48374999999999,1.1446999999999998,0.43801249999999997,Sad
2025-03-30 17:43:05.396228,44.595000000000006,1.172325,0.953875,Sad
2025-03-30 17:44:06.432643,51.302499999999995,1.0432375,0.8902000000000001,Sad
2025-03-30 17:45:07.463490,52.23,1.1228125,0.8209875,Sad
2025-03-30 17:46:08.499659,55.78000000000001,1.006025,0.8480874999999999,Sad
2025-03-30 17:47:09.538429,65.8425,0.900625,0.7357625000000001,Sad
2025-03-30 17:48:10.570532,28.84375,1.09505,1.1823000000000001,Sad
2025-03-30 17:49:11.595207,46.31875,0.6448875,1.16355,Sad
2025-03-30 17:50:12.632660,81.0175,0.8253625,0.49958749999999996,Sad
2025-03-30 17:51:13.670835,53.386250000000004,1.2387,0.7879,Sad
2025-03-30 17:52:14.709582,59.333749999999995,1.0016625000000001,0.7568,Sad
2025-03-30 17:53:15.742256,47.01625,1.1002125,0.8597750000000002,Sad
2025-03-30 17:54:16.775021,57.835,0.539725,0.9349624999999999,Sad
2025-03-30 17:55:17.813730,66.0625,0.592375,0.7602375,Sad
2025-03-30 17:56:18.847172,32.660000000000004,1.0523250000000002,1.080125,Sad
2025-03-30 17:57:19.885267,57.1475,1.3817125000000001,0.6739375,Sad
2025-03-30 17:58:20.910904,47.807500000000005,1.1900375,0.79995,Sad
2025-03-30 17:59:21.943912,33.353750000000005,1.3001999999999998,1.0264375000000001,Sad
2025-03-30 18:00:22.979625,43.07875,0.7024375,1.0700375,Sad
2025-03-30 18:01:24.019099,50.19625,1.0519500000000002,0.8686125,Sad
